iShares Russell 3000 ETF
Fund Holdings as of,"Jun 30, 2020"
Inception Date,"May 22, 2000"
Shares Outstanding,"51,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
"PRTK","PARATEK PHARMACEUTICALS INC","Equity","0.00","5.22","7,726.00","40,329.72","40,329.72","Health Care","BSDHYJ0","US6993743029","NASDAQ"
"VLGEA","VILLAGE SUPER MARKET INC CLASS A","Equity","0.00","27.72","1,404.00","38,918.88","38,918.88","Consumer Staples","2929211","US9271074091","NASDAQ"
"NBN","NORTHEAST BANK","Equity","0.00","17.55","2,225.00","39,048.75","39,048.75","Financials","BJXSDM6","US66405S1006","NASDAQ"
"SMMF","SUMMIT FINANCIAL GROUP INC","Equity","0.00","16.48","2,381.00","39,238.88","39,238.88","Financials","2424835","US86606G1013","NASDAQ"
"SFE","SAFEGUARD SCIENTIFICS INC","Equity","0.00","7.00","5,622.00","39,354.00","39,354.00","Financials","2766902","US7864492076","New York Stock Exchange Inc."
"MBIO","MUSTANG BIO INC","Equity","0.00","3.18","12,442.00","39,565.56","39,565.56","Health Care","BD3CMM9","US62818Q1040","NASDAQ"
"ANH","ANWORTH MORTGAGE ASSET REIT CORP","Equity","0.00","1.70","22,231.00","37,792.70","37,792.70","Financials","2581901","US0373471012","New York Stock Exchange Inc."
"CVCY","CENTRAL VALLEY COMMUNITY BANCORP","Equity","0.00","15.39","2,497.00","38,428.83","38,428.83","Financials","2683313","US1556851004","NASDAQ"
"LQDT","LIQUIDITY SERVICES INC","Equity","0.00","5.96","6,464.00","38,525.44","38,525.44","Consumer Discretionary","B0ZN8Z4","US53635B1070","NASDAQ"
"LQDA","LIQUIDIA TECHNOLOGIES INC","Equity","0.00","8.42","4,581.00","38,572.02","38,572.02","Health Care","BYVJ8J8","US53635D2027","NASDAQ"
"ESCA","ESCALADE INC","Equity","0.00","13.96","2,764.00","38,585.44","38,585.44","Consumer Discretionary","2321561","US2960561049","NASDAQ"
"MGTA","MAGENTA THERAPEUTICS INC","Equity","0.00","7.51","4,906.00","36,844.06","36,844.06","Health Care","BFMLGF2","US55910K1088","NASDAQ"
"PTVCB","PROTECTIVE INSURANCE CORP CLASS B","Equity","0.00","15.07","2,445.00","36,846.15","36,846.15","Financials","BGGJFQ3","US74368L2034","NASDAQ"
"JNCE","JOUNCE THERAPEUTICS INC","Equity","0.00","6.90","5,348.00","36,901.20","36,901.20","Health Care","BDRW1N9","US4811161011","NASDAQ"
"GHM","GRAHAM CORP","Equity","0.00","12.74","2,900.00","36,946.00","36,946.00","Industrials","2380904","US3845561063","New York Stock Exchange Inc."
"CHMI","CHERRY HILL MORTGAGE INVESTMENT RE","Equity","0.00","9.02","4,102.00","37,000.04","37,000.04","Financials","BF8H8T2","US1646511014","New York Stock Exchange Inc."
"RLGT","RADIANT LOGISTIC INC","Equity","0.00","3.93","9,463.00","37,189.59","37,189.59","Industrials","B065G33","US75025X1000","Nyse Mkt Llc"
"FLMN","FALCON MINERALS CORP CLASS A","Equity","0.00","3.20","11,628.00","37,209.60","37,209.60","Energy","BDRTC59","US30607B1098","NASDAQ"
"GLYC","GLYCOMIMETICS INC","Equity","0.00","3.76","9,936.00","37,359.36","37,359.36","Health Care","BG3G1D6","US38000Q1022","NASDAQ"
"EGLE","EAGLE BULK SHIPPING INC","Equity","0.00","2.19","17,061.00","37,363.59","37,363.59","Industrials","BDHDGZ9","MHY2187A1432","NASDAQ"
"CASI","CASI PHARMACEUTICALS INC","Equity","0.00","2.50","14,972.00","37,430.00","37,430.00","Health Care","BNCHP59","US14757U1097","NASDAQ"
"USX","U S XPRESS ENTERPRISES INC CLASS A","Equity","0.00","6.00","6,271.00","37,626.00","37,626.00","Industrials","BFXH9T4","US90338N2027","New York Stock Exchange Inc."
"FBIZ","FIRST BUSINESS FINANCIAL SERVICES","Equity","0.00","16.45","2,182.00","35,893.90","35,893.90","Financials","B0M02F6","US3193901002","NASDAQ"
"EXPR","EXPRESS INC","Equity","0.00","1.54","23,458.00","36,125.32","36,125.32","Consumer Discretionary","B464DZ9","US30219E1038","New York Stock Exchange Inc."
"KVHI","KVH INDUSTRIES INC","Equity","0.00","8.93","4,058.00","36,237.94","36,237.94","Information Technology","2495507","US4827381017","NASDAQ"
"CVLY","CODORUS VALLEY BANCORP INC","Equity","0.00","13.83","2,621.00","36,248.43","36,248.43","Financials","2493073","US1920251048","NASDAQ"
"PLPC","PREFORMED LINE PRODUCTS","Equity","0.00","50.01","731.00","36,557.31","36,557.31","Industrials","2798466","US7404441047","NASDAQ"
"ADES","ADVANCED EMISSIONS SOLUTIONS INC","Equity","0.00","4.85","7,553.00","36,632.05","36,632.05","Materials","BBXZ194","US00770C1018","NASDAQ"
"IPI","INTREPID POTASH INC","Equity","0.00","0.99","35,320.00","34,966.80","34,966.80","Materials","B2QVR76","US46121Y1029","New York Stock Exchange Inc."
"OPTN","OPTINOSE INC","Equity","0.00","7.44","4,729.00","35,183.76","35,183.76","Health Care","BYZ2JT0","US68404V1008","NASDAQ"
"PWOD","PENNS WOODS BANCORP INC","Equity","0.00","22.71","1,552.00","35,245.92","35,245.92","Financials","2552866","US7084301032","NASDAQ"
"STRS","STRATUS PROPERTIES INC","Equity","0.00","19.81","1,809.00","35,836.29","35,836.29","Real Estate","2761424","US8631672016","NASDAQ"
"CASA","CASA SYSTEMS INC","Equity","0.00","4.16","8,336.00","34,677.76","34,677.76","Information Technology","BFB4889","US14713L1026","NASDAQ"
"TREC","TRECORA RESOURCES","Equity","0.00","6.27","5,477.00","34,340.79","34,340.79","Materials","BMW3X78","US8946481046","New York Stock Exchange Inc."
"WMC","WESTERN ASSET MORTGAGE CAPITAL REI","Equity","0.00","2.74","12,589.00","34,493.86","34,493.86","Financials","B8421W6","US95790D1054","New York Stock Exchange Inc."
"FNHC","FEDNAT HOLDING COMPANY","Equity","0.00","11.07","3,136.00","34,715.52","34,715.52","Financials","BF1DN25","US31431B1098","NASDAQ"
"NC","NACCO INDUSTRIES INC CLASS A","Equity","0.00","23.30","1,452.00","33,831.60","33,831.60","Energy","2616977","US6295791031","New York Stock Exchange Inc."
"LE","LAND END INC","Equity","0.00","8.04","4,154.00","33,398.16","33,398.16","Consumer Discretionary","BKWQKM7","US51509F1057","NASDAQ"
"SB","SAFE BULKERS INC","Equity","0.00","1.22","27,238.00","33,230.36","33,230.36","Industrials","B39GTS0","MHY7388L1039","New York Stock Exchange Inc."
"UIHC","UNITED INSURANCE HOLDINGS CORP","Equity","0.00","7.82","4,249.00","33,227.18","33,227.18","Financials","B292PW7","US9107101027","NASDAQ"
"NBEV","NEW AGE BEVERAGES CORP","Equity","0.00","1.53","21,778.00","33,320.34","33,320.34","Consumer Staples","BD4H148","US64157V1089","NASDAQ"
"HBB","HAMILTON BEACH BRANDS HOLDING COMP","Equity","0.00","11.90","2,810.00","33,439.00","33,439.00","Consumer Discretionary","BF22688","US40701T1043","New York Stock Exchange Inc."
"EVC","ENTRAVISION COMMUNICATIONS CORP CL","Equity","0.00","1.43","22,620.00","32,346.60","32,346.60","Communication","2615112","US29382R1077","New York Stock Exchange Inc."
"KZR","KEZAR LIFE SCIENCES INC","Equity","0.00","5.18","6,209.00","32,162.62","32,162.62","Health Care","BFMLG29","US49372L1008","NASDAQ"
"EEX","EMERALD HOLDING INC","Equity","0.00","3.08","10,538.00","32,457.04","32,457.04","Communication","BKT61V6","US29103W1045","New York Stock Exchange Inc."
"ESSA","ESSA BANCORP INC","Equity","0.00","13.92","2,337.00","32,531.04","32,531.04","Financials","B1VXG40","US29667D1046","NASDAQ"
"GAIA","GAIA INC CLASS A","Equity","0.00","8.38","3,897.00","32,656.86","32,656.86","Communication","BD0R8F2","US36269P1049","NASDAQ"
"SGA","SAGA COMMUNICATIONS INC CLASS A","Equity","0.00","25.60","1,276.00","32,665.60","32,665.60","Communication","2767013","US7865983008","NASDAQ"
"USLM","UNITED STATES LIME AND MINERALS IN","Equity","0.00","84.44","387.00","32,678.28","32,678.28","Materials","2724115","US9119221029","NASDAQ"
"BELFB","BEL FUSE INC CLASS B","Equity","0.00","10.73","3,055.00","32,780.15","32,780.15","Information Technology","2279897","US0773473006","NASDAQ"
"WOW","WIDEOPENWEST INC","Equity","0.00","5.27","6,230.00","32,832.10","32,832.10","Communication","BYQN8D9","US96758W1018","New York Stock Exchange Inc."
"QUAD","QUAD GRAPHICS INC CLASS A","Equity","0.00","3.25","9,787.00","31,807.75","31,807.75","Industrials","B3YM983","US7473011093","New York Stock Exchange Inc."
"CURO","CURO GROUP HOLDINGS CORP","Equity","0.00","8.17","3,874.00","31,650.58","31,650.58","Financials","BD2BVF3","US23131L1070","New York Stock Exchange Inc."
"REV","REVLON INC CLASS A","Equity","0.00","9.90","3,188.00","31,561.20","31,561.20","Consumer Staples","2750024","US7615256093","New York Stock Exchange Inc."
"TELL","TELLURIAN INC","Equity","0.00","1.15","27,154.00","31,227.10","31,227.10","Energy","BD3DWD3","US87968A1043","NASDAQ"
"ORRF","ORRSTOWN FINANCIAL SERVICES INC","Equity","0.00","14.75","2,128.00","31,388.00","31,388.00","Financials","B019FW2","US6873801053","NASDAQ"
"MRNS","MARINUS PHARMACEUTICALS INC","Equity","0.00","2.54","12,425.00","31,559.50","31,559.50","Health Care","BP96PR5","US56854Q1013","NASDAQ"
"SALT","SCORPIO BULKERS INC","Equity","0.00","15.30","2,020.00","30,906.00","30,906.00","Industrials","BM6KKN0","MHY7546A1304","New York Stock Exchange Inc."
"XERS","XERIS PHARMACEUTICALS INC","Equity","0.00","2.66","11,448.00","30,451.68","30,451.68","Health Care","BF2G657","US98422L1070","NASDAQ"
"ALCO","ALICO INC","Equity","0.00","31.16","984.00","30,661.44","30,661.44","Consumer Staples","2016425","US0162301040","NASDAQ"
"NGVC","NATURAL GROCERS BY VITAMIN COTTAGE","Equity","0.00","14.88","2,070.00","30,801.60","30,801.60","Consumer Staples","B82C9Z7","US63888U1088","New York Stock Exchange Inc."
"EVLO","EVELO BIOSCIENCES INC","Equity","0.00","4.90","6,323.00","30,982.70","30,982.70","Health Care","BFMFL82","US2997341035","NASDAQ"
"CFFI","C AND F FINANCIAL CORP","Equity","0.00","33.25","934.00","31,055.50","31,055.50","Financials","2494515","US12466Q1040","NASDAQ"
"RMTI","ROCKWELL MEDICAL INC","Equity","0.00","1.95","15,165.00","29,571.75","29,571.75","Health Care","2142494","US7743741024","NASDAQ"
"WLFC","WILLIS LEASE FINANCE CORP","Equity","0.00","24.28","1,218.00","29,573.04","29,573.04","Industrials","2036779","US9706461053","NASDAQ"
"LIVX","LIVEXLIVE MEDIA INC","Equity","0.00","3.62","8,173.00","29,586.26","29,586.26","Communication","BF15K75","US53839L2088","NASDAQ"
"WHG","WESTWOOD HOLDINGS GROUP INC","Equity","0.00","15.75","1,889.00","29,751.75","29,751.75","Financials","2958293","US9617651040","New York Stock Exchange Inc."
"DGICA","DONEGAL GROUP INC CLASS A","Equity","0.00","14.22","2,095.00","29,790.90","29,790.90","Financials","2752730","US2577012014","NASDAQ"
"DSKE","DASEKE INC","Equity","0.00","3.93","7,249.00","28,488.57","28,488.57","Industrials","BF00KC6","US23753F1075","NASDAQ"
"AC","ASSOCIATED CAPITAL GROUP INC CLASS","Equity","0.00","36.69","779.00","28,581.51","28,581.51","Financials","BZ6VMW7","US0455281065","New York Stock Exchange Inc."
"NATR","NATURES SUNSHINE PRODUCTS INC","Equity","0.00","9.01","3,243.00","29,219.43","29,219.43","Consumer Staples","2627816","US6390271012","NASDAQ"
"VTOL","BRISTOW GROUP INC","Equity","0.00","13.93","1,979.00","27,567.47","27,567.47","Energy","BMBT0Z4","US11040G1031","New York Stock Exchange Inc."
"PLSE","PULSE BIOSCIENCES INC","Equity","0.00","10.46","2,655.00","27,771.30","27,771.30","Health Care","BD02SG8","US74587B1017","NASDAQ"
"SGC","SUPERIOR GROUP OF COMPANIES INC","Equity","0.00","13.40","2,076.00","27,818.40","27,818.40","Consumer Discretionary","2864301","US8683581024","NASDAQ"
"IIN","INTRICON CORP","Equity","0.00","13.52","2,063.00","27,891.76","27,891.76","Health Care","2794204","US46121H1095","NASDAQ"
"GNK","GENCO SHIPPING AND TRADING LTD","Equity","0.00","6.28","4,446.00","27,920.88","27,920.88","Industrials","BD08758","MHY2685T1313","New York Stock Exchange Inc."
"GENC","GENCOR INDUSTRIES INC","Equity","0.00","12.64","2,224.00","28,111.36","28,111.36","Industrials","2575045","US3686781085","NASDAQ"
"ZEUS","OLYMPIC STEEL INC","Equity","0.00","11.75","2,407.00","28,282.25","28,282.25","Materials","2659013","US68162K1060","NASDAQ"
"BWFG","BANKWELL FINANCIAL GROUP INC","Equity","0.00","15.90","1,672.00","26,584.80","26,584.80","Financials","BCRXSS9","US06654A1034","NASDAQ"
"CYCN","CYCLERION THERAPEUTICS INC","Equity","0.00","5.91","4,574.00","27,032.34","27,032.34","Health Care","BJHGB11","US23255M1053","NASDAQ"
"SAMG","SILVERCREST ASSET MANAGEMENT GROUP","Equity","0.00","12.71","2,029.00","25,788.59","25,788.59","Financials","B8XBPS8","US8283591092","NASDAQ"
"GPX","GP STRATEGIES CORP","Equity","0.00","8.58","3,010.00","25,825.80","25,825.80","Industrials","2626664","US36225V1044","New York Stock Exchange Inc."
"CNTY","CENTURY CASINOS INC","Equity","0.00","4.15","6,149.00","25,518.35","25,518.35","Consumer Discretionary","2022239","US1564921005","NASDAQ"
"GWRS","GLOBAL WATER RESOURCES INC","Equity","0.00","10.54","2,354.00","24,811.16","24,811.16","Utilities","BD2ZJQ2","US3794631024","NASDAQ"
"CHMG","CHEMUNG FINANCIAL CORP","Equity","0.00","27.30","912.00","24,897.60","24,897.60","Financials","2190921","US1640241014","NASDAQ"
"MRKR","MARKER THERAPEUTICS INC","Equity","0.00","2.07","12,153.00","25,156.71","25,156.71","Health Care","BFXX646","US57055L1070","NASDAQ"
"ENZ","ENZO BIOCHEM INC","Equity","0.00","2.24","11,433.00","25,609.92","25,609.92","Health Care","2318499","US2941001024","New York Stock Exchange Inc."
"BXG","BLUEGREEN CORP","Equity","0.00","5.42","4,450.00","24,119.00","24,119.00","Consumer Discretionary","BD390S2","US09629F1084","New York Stock Exchange Inc."
"VRA","VERA BRADLEY INC","Equity","0.00","4.44","5,431.00","24,113.64","24,113.64","Consumer Discretionary","B4626P4","US92335C1062","NASDAQ"
"LJPC","LA JOLLA PHARMACEUTICAL","Equity","0.00","4.26","5,709.00","24,320.34","24,320.34","Health Care","BJ2SNT4","US5034596040","NASDAQ"
"ULH","UNIVERSAL LOGISTICS INC","Equity","0.00","17.38","1,405.00","24,418.90","24,418.90","Industrials","B066PX9","US91388P1057","NASDAQ"
"INBK","FIRST INTERNET BANCORP","Equity","0.00","16.62","1,470.00","24,431.40","24,431.40","Financials","B0406N0","US3205571017","NASDAQ"
"AGS","PLAYAGS INC","Equity","0.00","3.38","6,782.00","22,923.16","22,923.16","Consumer Discretionary","BFNJ8L5","US72814N1046","New York Stock Exchange Inc."
"MCRB","SERES THERAPEUTICS INC","Equity","0.00","4.76","4,952.00","23,571.52","23,571.52","Health Care","BYNQNP8","US81750R1023","NASDAQ"
"NDLS","NOODLES CLASS A","Equity","0.00","6.05","3,488.00","21,102.40","21,102.40","Consumer Discretionary","BBMT993","US65540B1052","NASDAQ"
"ESTE","EARTHSTONE ENERGY INC CLASS A","Equity","0.00","2.84","7,589.00","21,552.76","21,552.76","Energy","BF191W9","US27032D3044","New York Stock Exchange Inc."
"SBT","STERLING BANCORP INC","Equity","0.00","3.58","6,103.00","21,848.74","21,848.74","Financials","BFN2QS7","US85917W1027","NASDAQ"
"SCWX","SECUREWORKS CLASS A CORP","Equity","0.00","11.43","1,766.00","20,185.38","20,185.38","Information Technology","BZB13V8","US81374A1051","NASDAQ"
"MPX","MARINE PRODUCTS CORP","Equity","0.00","13.85","1,471.00","20,373.35","20,373.35","Consumer Discretionary","2737102","US5684271084","New York Stock Exchange Inc."
"MESA","MESA AIR GROUP INC","Equity","0.00","3.44","6,010.00","20,674.40","20,674.40","Industrials","BFZZJ96","US5904791358","NASDAQ"
"ABEO","ABEONA THERAPEUTICS INC","Equity","0.00","2.92","7,116.00","20,743.14","20,743.14","Health Care","BYNS0T7","US00289Y1073","NASDAQ"
"LXRX","LEXICON PHARMACEUTICALS INC","Equity","0.00","2.00","10,508.00","20,963.46","20,963.46","Health Care","BWFZX59","US5288723027","NASDAQ"
"TMUSR","T MOBILE US SUBSCRIPTION RIGHTS IN","Equity","0.00","0.17","114,006.00","19,153.01","19,153.01","Communication","BLFFD29","US8725901123","NASDAQ"
"BH","BIGLARI HOLDINGS INCINARY CLASS B","Equity","0.00","68.98","280.00","19,314.40","19,314.40","Consumer Discretionary","BDT5ZH8","US08986R3093","New York Stock Exchange Inc."
"ELOX","ELOXX PHARMACEUTICALS INC","Equity","0.00","3.03","6,399.00","19,388.97","19,388.97","Health Care","BFFWHH1","US29014R1032","NASDAQ"
"MRLN","MARLIN BUSINESS SERVICES CORP","Equity","0.00","8.46","2,294.00","19,407.24","19,407.24","Financials","2122883","US5711571068","NASDAQ"
"GCBC","GREENE COUNTY BANCORP INC","Equity","0.00","22.30","880.00","19,624.00","19,624.00","Financials","2647751","US3943571071","NASDAQ"
"PVBC","PROVIDENT BANCORP INC","Equity","0.00","7.86","2,544.00","19,995.84","19,995.84","Financials","BJM0H98","US74383L1052","NASDAQ"
"OSG","OVERSEAS SHIPHOLDING GROUP INC CLA","Equity","0.00","1.86","9,865.00","18,348.90","18,348.90","Energy","BYZPKW9","US69036R8631","New York Stock Exchange Inc."
"REPH","RECRO PHARMA INC","Equity","0.00","4.55","4,029.00","18,331.95","18,331.95","Health Care","BJ35BP6","US75629F1093","NASDAQ"
"SVRA","SAVARA INC","Equity","0.00","2.49","7,439.00","18,523.11","18,523.11","Health Care","BYXGN81","US8051111016","NASDAQ"
"III","INFORMATION SERVICES GROUP INC","Equity","0.00","2.07","8,974.00","18,576.18","18,576.18","Information Technology","B1R0CV4","US45675Y1047","NASDAQ"
"ASUR","ASURE SOFTWARE INC","Equity","0.00","6.43","2,949.00","18,962.07","18,962.07","Information Technology","2932037","US04649U1025","NASDAQ"
"TH","TARGET HOSPITALITY CORP","Equity","0.00","1.69","9,917.00","16,759.73","16,759.73","Consumer Discretionary","BJMYWL7","US87615L1070","NASDAQ"
"RYI","RYERSON HOLDING CORP","Equity","0.00","5.63","3,048.00","17,160.24","17,160.24","Materials","B3TPPZ6","US7837541041","New York Stock Exchange Inc."
"CRC","CALIFORNIA RESOURCES CORP","Equity","0.00","1.22","13,700.00","16,714.00","16,714.00","Energy","BZBY210","US13057Q2066","New York Stock Exchange Inc."
"DZSI","DASAN ZHONE SOLUTIONS INC","Equity","0.00","8.93","1,870.00","16,699.10","16,699.10","Information Technology","BF01YG1","US23305L2060","NASDAQ"
"MG","MISTRAS GROUP INC","Equity","0.00","3.95","4,295.00","16,965.25","16,965.25","Industrials","B4WCCG1","US60649T1079","New York Stock Exchange Inc."
"PZN","PZENA INVESTMENT MANAGEMENT INC CL","Equity","0.00","5.44","3,119.00","16,967.36","16,967.36","Financials","B28HSP7","US74731Q1031","New York Stock Exchange Inc."
"AI","ARLINGTON ASSET INVESTMENT CLASS A","Equity","0.00","2.97","5,764.00","17,119.08","17,119.08","Financials","2516817","US0413562051","New York Stock Exchange Inc."
"LCUT","LIFETIME BRANDS INC","Equity","0.00","6.72","2,399.00","16,121.28","16,121.28","Consumer Discretionary","2515773","US53222Q1031","NASDAQ"
"ARA","AMERICAN RENAL ASSOCIATES HOLDINGS","Equity","0.00","6.52","2,490.00","16,234.80","16,234.80","Health Care","BYTP3G0","US0292271055","New York Stock Exchange Inc."
"DLTH","DULUTH HOLDINGS INC CLASS B","Equity","0.00","7.37","2,154.00","15,874.98","15,874.98","Consumer Discretionary","BYP97Q4","US26443V1017","NASDAQ"
"MJCO","MAJESCO","Equity","0.00","7.86","2,051.00","16,120.86","16,120.86","Information Technology","BYQR3F8","US56068V1026","NASDAQ"
"FARM","FARMER BROTHERS","Equity","0.00","7.34","1,879.00","13,791.86","13,791.86","Consumer Staples","2331786","US3076751086","NASDAQ"
"CLXT","CALYXT INC","Equity","0.00","4.93","2,890.00","14,247.70","14,247.70","Health Care","BF42BH0","US13173L1070","NASDAQ"
"TCS","CONTAINER STORE GROUP INC","Equity","0.00","3.24","3,994.00","12,940.56","12,940.56","Consumer Discretionary","BFWGXQ7","US2107511030","New York Stock Exchange Inc."
"EOLS","EVOLUS INC","Equity","0.00","5.30","2,502.00","13,260.60","13,260.60","Health Care","BDRJH21","US30052C1071","NASDAQ"
"SPKE","SPARK ENERGY INC CLASS A","Equity","0.00","7.07","1,686.00","11,920.02","11,920.02","Utilities","BP4WT32","US8465111032","NASDAQ"
"SIEB","SIEBERT FINANCIAL CORP","Equity","0.00","5.06","2,366.00","11,971.96","11,971.96","Financials","2799384","US8261761097","NASDAQ"
"EPM","EVOLUTION PETROLEUM CORP","Equity","0.00","2.80","4,287.00","12,003.60","12,003.60","Energy","2367781","US30049A1079","Nyse Mkt Llc"
"MR","MONTAGE RESOURCES CORP","Equity","0.00","3.95","2,551.00","10,076.45","10,076.45","Energy","BJFFL10","US61179L1008","New York Stock Exchange Inc."
"SEAC","SEACHANGE INTERNATIONAL INC","Equity","0.00","1.51","6,904.00","10,425.04","10,425.04","Information Technology","2803649","US8116991071","NASDAQ"
"GRIF","GRIFFIN INDUSTRIAL REALTY INC","Equity","0.00","54.17","193.00","10,454.81","10,454.81","Real Estate","2023931","US3982311009","NASDAQ"
"SLDB","SOLID BIOSCIENCES INC","Equity","0.00","2.93","3,207.00","9,396.51","9,396.51","Health Care","BFFXYQ2","US83422E1055","NASDAQ"
